"symbol","model","eval_set","rmse","rsq","last_refreshed"
"DASH","nnet","holdout",1.29299172237148,0.318235427266152,"2022-07-18 13:30:40"
"DASH","nnet","test",2.39912263262074,0.0916794400435686,"2022-07-18 13:30:40"
"DASH","pcr","holdout",0.999427482327614,0.748591822814835,"2022-07-18 13:30:40"
"DASH","pcr","test",0.992667671574251,0.232129951810715,"2022-07-18 13:30:40"
"DASH","rf","holdout",1.84888812868278,0.0852902299307082,"2022-07-18 13:30:40"
"DASH","rf","test",2.08833428210481,0.122875794287701,"2022-07-18 13:30:40"
"DASH","xgb","holdout",1.76537614017285,0.0169192017016582,"2022-07-18 13:30:40"
"DASH","xgb","test",2.61762052343063,0.0184316134261448,"2022-07-18 13:30:40"
"DCR","lm","holdout",1.8847538346256,0.0321848611281703,"2022-07-18 13:30:40"
"DCR","lm","test",0.982995187343995,0.383119025947123,"2022-07-18 13:30:40"
"DCR","nnet","holdout",1.12646083562474,0.414420758057142,"2022-07-18 13:30:40"
"DCR","nnet","test",2.90454870746831,0.112425286336913,"2022-07-18 13:30:40"
"DCR","pcr","holdout",1.39589765272421,0.741844248630912,"2022-07-18 13:30:40"
"DCR","pcr","test",1.24136764753397,0.0727412305648756,"2022-07-18 13:30:40"
"DCR","rf","holdout",1.6982890504167,0.0422454955171426,"2022-07-18 13:30:40"
"DCR","rf","test",2.04576482268208,0.0151127550229464,"2022-07-18 13:30:40"
"DCR","xgb","holdout",1.85597895019189,0.0189671149797655,"2022-07-18 13:30:40"
"DCR","xgb","test",2.31543879481111,0.0543314773660347,"2022-07-18 13:30:40"
"DGB","lm","holdout",1.49824851310037,0.561744823753146,"2022-07-18 13:30:40"
"DGB","lm","test",1.1479918252031,0.379915884763655,"2022-07-18 13:30:40"
"DGB","nnet","holdout",2.67836556320592,0.158490342647503,"2022-07-18 13:30:40"
"DGB","nnet","test",2.79325544170081,0.0705677219911852,"2022-07-18 13:30:40"
"DGB","pcr","holdout",1.65596745583791,0.495687253608652,"2022-07-18 13:30:40"
"DGB","pcr","test",1.26456927764556,0.184194168453148,"2022-07-18 13:30:40"
"DGB","rf","holdout",2.04937913510319,0.184407866523243,"2022-07-18 13:30:40"
"DGB","rf","test",1.54805264720097,0.07856411096451,"2022-07-18 13:30:40"
"DGB","xgb","holdout",1.77473181382546,0.373704631403738,"2022-07-18 13:30:40"
"DGB","xgb","test",1.86228604618915,0.136637553566989,"2022-07-18 13:30:40"
"DODO","lm","holdout",3.21131381401492,0.0109133358764748,"2022-07-18 13:30:40"
"DODO","lm","test",1.69301477581054,0.129585983237177,"2022-07-18 13:30:40"
"DODO","nnet","holdout",3.97024095550218,0.103565768328592,"2022-07-18 13:30:40"
"DODO","nnet","test",2.03335497194893,0.0636268756098274,"2022-07-18 13:30:40"
"DODO","pcr","holdout",1.24649563420532,0.119476497477518,"2022-07-18 13:30:40"
"DODO","pcr","test",1.49165907406321,0.106495549306311,"2022-07-18 13:30:40"
"DODO","rf","holdout",4.09924673965048,0.0727278357898999,"2022-07-18 13:30:40"
"DODO","rf","test",1.63937997589055,0.0332789627851798,"2022-07-18 13:30:40"
"DODO","xgb","holdout",4.29531307500423,0.0897016878711671,"2022-07-18 13:30:40"
"DODO","xgb","test",1.85405950013611,0.104333154530769,"2022-07-18 13:30:40"
"DOT","lm","holdout",1.06070299587138,0.549862428097297,"2022-07-18 13:30:40"
"DOT","lm","test",1.01999079395873,0.445028886946722,"2022-07-18 13:30:40"
"DOT","nnet","holdout",1.34537263901001,0.272856272547614,"2022-07-18 13:30:40"
"DOT","nnet","test",2.5581986293595,0.131945860908745,"2022-07-18 13:30:40"
"DOT","pcr","holdout",1.11359628268847,0.645300152708052,"2022-07-18 13:30:40"
"DOT","pcr","test",1.04914847313164,0.291201582563181,"2022-07-18 13:30:40"
"DOT","rf","holdout",1.26889407453479,0.355130374493962,"2022-07-18 13:30:40"
"DOT","rf","test",2.13315131685193,0.119218874438633,"2022-07-18 13:30:40"
"DOT","xgb","holdout",1.78452042933908,0.0175563142002826,"2022-07-18 13:30:40"
"DOT","xgb","test",2.73846576662569,0.0162895835979698,"2022-07-18 13:30:40"
"DYDX","lm","holdout",1.1773110555179,0.368958666302884,"2022-07-18 13:30:40"
"DYDX","lm","test",1.46261375570692,0.534918882318612,"2022-07-18 13:30:40"
"DYDX","nnet","holdout",1.55721768714539,0.0521460808157602,"2022-07-18 13:30:40"
"DYDX","nnet","test",3.05313911451857,0.20864064706982,"2022-07-18 13:30:40"
"DYDX","pcr","holdout",1.62609341098321,0.00735812862177282,"2022-07-18 13:30:40"
"DYDX","pcr","test",1.80646326227613,0.372453269788249,"2022-07-18 13:30:40"
"DYDX","rf","holdout",1.6731452274591,0.0532283280515477,"2022-07-18 13:30:40"
"DYDX","rf","test",2.80390968990453,0.161281739102928,"2022-07-18 13:30:40"
"DYDX","xgb","holdout",3.13940943209532,0.00748518093448262,"2022-07-18 13:30:40"
"DYDX","xgb","test",2.85937922172412,0.194373223985062,"2022-07-18 13:30:40"
"ENJ","lm","holdout",0.761333943075871,0.793313836540006,"2022-07-18 13:30:40"
"ENJ","lm","test",0.950957254585682,0.491041134534013,"2022-07-18 13:30:40"
"ENJ","nnet","holdout",1.39112638449095,0.20964333390568,"2022-07-18 13:30:40"
"ENJ","nnet","test",2.26373673663831,0.0626874414110588,"2022-07-18 13:30:40"
"ENJ","pcr","holdout",1.09769525787974,0.65275506287092,"2022-07-18 13:30:40"
"ENJ","pcr","test",1.36720334750409,0.144721251710629,"2022-07-18 13:30:40"
"ENJ","rf","holdout",2.4055253669259,0.143681874822353,"2022-07-18 13:30:40"
"ENJ","rf","test",2.79902472316015,0.058315530072371,"2022-07-18 13:30:40"
"ENJ","xgb","holdout",4.55264218785199,0.0229639856859668,"2022-07-18 13:30:40"
"ENJ","xgb","test",2.51277980502088,0.102496601087501,"2022-07-18 13:30:40"
"EOS","lm","holdout",0.585967926328075,0.808353500704738,"2022-07-18 13:30:40"
"EOS","lm","test",0.663876171743401,0.521403754503229,"2022-07-18 13:30:40"
"EOS","nnet","holdout",1.11489444921004,0.271591293580273,"2022-07-18 13:30:40"
"EOS","nnet","test",2.19118710847366,0.120999215560311,"2022-07-18 13:30:40"
"EOS","pcr","holdout",0.873187423658606,0.607406296521816,"2022-07-18 13:30:40"
"EOS","pcr","test",0.929353085141856,0.293807360816853,"2022-07-18 13:30:40"
"EOS","rf","holdout",1.30461210738438,0.35470587766722,"2022-07-18 13:30:40"
"EOS","rf","test",1.54845925229725,0.088736548695353,"2022-07-18 13:30:40"
"EOS","xgb","holdout",1.55586158134328,0.110053874258048,"2022-07-18 13:30:40"
"EOS","xgb","test",1.90496373172058,0.036307559462941,"2022-07-18 13:30:40"
"ETH","lm","holdout",1.41789609803287,0.75069533355578,"2022-07-18 13:30:40"
"ETH","lm","test",0.679631191312672,0.544175958756292,"2022-07-18 13:30:40"
"ETH","nnet","holdout",2.31425970309921,0.329865269134219,"2022-07-18 13:30:40"
"ETH","nnet","test",3.2730717343686,0.0535405423520953,"2022-07-18 13:30:40"
"ETH","pcr","holdout",1.82643897604554,0.680536913174414,"2022-07-18 13:30:40"
"ETH","pcr","test",1.24689982985222,0.114173504788431,"2022-07-18 13:30:40"
"ETH","rf","holdout",3.20314609654742,0.416782079449124,"2022-07-18 13:30:40"
"ETH","rf","test",2.33921358655432,0.0119789288871954,"2022-07-18 13:30:40"
"ETH","xgb","holdout",3.09197976013832,0.258923828312556,"2022-07-18 13:30:40"
